,bond_price,stock_price,bond_rtn,stock_rtn,diff,bond_pos,stock_pos
2022-06-06 09:30:00,136.93,113.72,0.0,0.0,0.0,0.0,0.0
2022-06-06 09:31:00,136.96,113.23,0.00021909004600884074,-0.004308828702075274,0.004527918748084114,0.0,0.0
2022-06-06 09:32:00,136.52,113.18,-0.0029942306287884524,-0.004748505100246159,0.0017542744714577063,0.0,0.0
2022-06-06 09:33:00,136.36,112.81,-0.004162710874169195,-0.008002110446711175,0.0038393995725419794,0.0,0.0
2022-06-06 09:34:00,136.7,112.58,-0.0016796903527350748,-0.010024621878297557,0.008344931525562482,0.0,0.0
2022-06-06 09:35:00,137.24,113.14,0.002263930475425502,-0.005100246218782911,0.007364176694208413,0.0,0.0
2022-06-06 09:36:00,137.1,113.57,0.0012415102607170603,-0.0013190291945128774,0.0025605394552299376,0.0,0.0
2022-06-06 09:37:00,137.47,113.45,0.003943620828160244,-0.002374252550123024,0.0063178733782832674,0.0,0.0
2022-06-06 09:38:00,137.5,113.76,0.004162710874169306,0.0003517411185367525,0.003810969755632554,0.0,0.0
2022-06-06 09:39:00,138.09,114.51,0.008471481779011247,0.006946887091100917,0.00152459468791033,0.0,0.0
2022-06-06 09:40:00,138.62,115.8,0.012342072591835285,0.018290538163911352,-0.005948465572076067,0.0,0.0
2022-06-06 09:41:00,138.64,117.18,0.012488132622507697,0.030425606753429646,-0.01793747413092195,1.0,-1.0
2022-06-06 09:42:00,138.15,116.79,0.008909661871028929,0.026996130847696254,-0.018086468976667325,1.0,-1.0
2022-06-06 09:43:00,138.29,116.15,0.009932082085737148,0.02136827295110799,-0.011436190865370843,1.0,-1.0
2022-06-06 09:44:00,138.92,116.36,0.014532973051924136,0.023214913823425887,-0.00868194077150175,1.0,-1.0
2022-06-06 09:45:00,138.83,115.3,0.013875702913897614,0.013893774182201835,-1.8071268304220567e-05,0.0,0.0
2022-06-06 09:46:00,139.12,115.76,0.01599357335865048,0.0179387970453746,-0.001945223686724118,0.0,0.0
2022-06-06 09:47:00,139.28,116.0,0.017162053604031113,0.020049243756595114,-0.002887190152564001,0.0,0.0
2022-06-06 09:48:00,140.01,115.98,0.022493244723581274,0.01987337319732685,0.0026198715262544248,0.0,0.0
2022-06-06 09:49:00,139.44,116.35,0.018330533849411967,0.023126978543791754,-0.004796444694379787,0.0,0.0
2022-06-06 09:50:00,139.77,117.16,0.020740524355510104,0.03024973619416116,-0.009509211838651055,0.0,0.0
2022-06-06 09:51:00,139.55,117.4,0.019133864018111568,0.032360182905381674,-0.013226318887270105,1.0,-1.0
2022-06-06 09:52:00,139.1,117.32,0.015847513327977625,0.03165670066830817,-0.015809187340330544,1.0,-1.0
2022-06-06 09:53:00,139.4,117.0,0.01803841378806692,0.02884277172001415,-0.010804357931947228,1.0,-1.0
2022-06-06 09:54:00,139.4,116.6,0.01803841378806692,0.0253253605346464,-0.007286946746579481,1.0,-1.0
2022-06-06 09:55:00,139.39,116.99,0.017965383772730492,0.028754836440379794,-0.010789452667649302,1.0,-1.0
2022-06-06 09:56:00,139.47,117.38,0.01854962389542103,0.032184312346113186,-0.013634688450692156,1.0,-1.0
2022-06-06 09:57:00,139.36,117.65,0.01774629372672165,0.03455856489623632,-0.01681227116951467,1.0,-1.0
2022-06-06 09:58:00,140.3,118.58,0.02461111516833414,0.04273654590221598,-0.018125430733881842,1.0,-1.0
2022-06-06 09:59:00,139.8,118.48,0.020959614401519167,0.04185719310587421,-0.020897578704355046,1.0,-1.0
2022-06-06 10:00:00,139.39,117.8,0.017965383772730492,0.0358775940907492,-0.017912210318018706,1.0,-1.0
2022-06-06 10:01:00,139.2,117.87,0.016577813481340797,0.03649314104818857,-0.019915327566847774,1.0,-1.0
2022-06-06 10:02:00,139.4,118.37,0.01803841378806692,0.04088990502989809,-0.022851491241831168,1.0,-1.0
2022-06-06 10:03:00,139.98,119.48,0.022274154677572433,0.050650721069293025,-0.028376566391720592,1.0,-1.0
2022-06-06 10:04:00,140.49,119.57,0.025998685459724058,0.05144213858600066,-0.025443453126276605,1.0,-1.0
2022-06-06 10:05:00,140.91,119.87,0.029065946103848717,0.05408019697502642,-0.0250142508711777,1.0,-1.0
2022-06-06 10:06:00,141.25,120.31,0.03154896662528284,0.057949349278930695,-0.026400382653647858,1.0,-1.0
2022-06-06 10:07:00,140.86,119.74,0.02870079602716724,0.052937038339781806,-0.024236242312614564,1.0,-1.0
2022-06-06 10:08:00,141.34,119.98,0.0322062367633098,0.05504748505100254,-0.02284124828769274,1.0,-1.0
2022-06-06 10:09:00,140.66,119.64,0.027240195720441118,0.052057685543440035,-0.024817489822998917,1.0,-1.0
2022-06-06 10:10:00,140.33,119.0,0.024830205214343204,0.046429827646851995,-0.02159962243250879,1.0,-1.0
2022-06-06 10:11:00,140.44,118.9,0.02563353538304236,0.04555047485051,-0.019916939467467643,1.0,-1.0
2022-06-06 10:12:00,140.75,119.47,0.027897465858467863,0.05056278578965889,-0.02266531993119103,1.0,-1.0
2022-06-06 10:13:00,140.61,119.8,0.026875045643759643,0.053464650017587045,-0.026589604373827402,1.0,-1.0
2022-06-06 10:14:00,141.08,120.18,0.030307456364565777,0.056806190643686305,-0.026498734279120528,1.0,-1.0
2022-06-06 10:15:00,140.81,120.0,0.028335645950485544,0.05522335561027081,-0.026887709659785264,1.0,-1.0
2022-06-06 10:16:00,141.33,120.14,0.032133206747973375,0.05645444952514955,-0.024321242777176177,1.0,-1.0
2022-06-06 10:17:00,141.9,120.63,0.03629591762214268,0.060763278227224715,-0.024467360605082034,1.0,-1.0
2022-06-06 10:18:00,141.96,121.12,0.036734097714160585,0.0650721069293001,-0.028338009215139515,1.0,-1.0
2022-06-06 10:19:00,141.57,121.13,0.033885927116044545,0.06516004220893423,-0.03127411509288969,1.0,-1.0
2022-06-06 10:20:00,141.81,121.0,0.03563864748411594,0.06401688357368984,-0.028378236089573905,1.0,-1.0
2022-06-06 10:21:00,141.89,121.22,0.03622288760680625,0.06595145972564187,-0.029728572118835617,1.0,-1.0
2022-06-06 10:22:00,142.6,122.0,0.04140801869568378,0.07281041153710865,-0.031402392841424875,1.0,-1.0
2022-06-06 10:23:00,141.99,122.0,0.036953187760169426,0.07281041153710865,-0.03585722377693923,1.0,-1.0
2022-06-06 10:24:00,143.28,122.83,0.046374059738552464,0.08010903974674632,-0.03373498000819386,1.0,-1.0
2022-06-06 10:25:00,144.5,123.59,0.05528372160958139,0.08679212099894484,-0.03150839938936345,1.0,-1.0
2022-06-06 10:26:00,145.01,124.16,0.059008252391732796,0.09180443193809351,-0.032796179546360715,1.0,-1.0
2022-06-06 10:27:00,144.38,124.26,0.05440736142554581,0.0926837847344355,-0.038276423308889695,1.0,-1.0
2022-06-06 10:28:00,145.92,125.0,0.06565398378733645,0.09919099542736554,-0.03353701164002909,1.0,-1.0
2022-06-06 10:29:00,144.41,124.48,0.05462645147155465,0.09461836088638775,-0.039991909414833104,1.0,-1.0
2022-06-06 10:30:00,143.78,123.7,0.05002556050536766,0.08775940907492097,-0.03773384856955331,1.0,-1.0
2022-06-06 10:31:00,144.66,123.17,0.05645220185496225,0.08309883925430883,-0.026646637399346584,1.0,-1.0
2022-06-06 10:32:00,144.0,122.24,0.05163222084276642,0.07492085824832917,-0.02328863740556275,1.0,-1.0
2022-06-06 10:33:00,144.64,123.24,0.05630614182428961,0.0837143862117482,-0.02740824438745859,1.0,-1.0
2022-06-06 10:34:00,144.31,123.59,0.0538961513181917,0.08679212099894484,-0.032895969680753145,1.0,-1.0
2022-06-06 10:35:00,144.69,123.02,0.05667129190097131,0.08177981005979595,-0.025108518158824644,1.0,-1.0
2022-06-06 10:36:00,145.67,123.95,0.06382823340392885,0.08995779106577562,-0.02612955766184677,1.0,-1.0
2022-06-06 10:37:00,145.33,124.3,0.061345212882494726,0.09303552585297226,-0.03169031297047753,1.0,-1.0
2022-06-06 10:38:00,145.2,123.33,0.06039582268312271,0.08450580372845584,-0.02410998104533313,1.0,-1.0
2022-06-06 10:39:00,145.18,123.32,0.06024976265245008,0.08441786844882171,-0.02416810579637163,1.0,-1.0
2022-06-06 10:40:00,144.7,122.99,0.056744321916307516,0.08151600422089333,-0.024771682304585818,1.0,-1.0
2022-06-06 10:41:00,145.0,122.3,0.05893522237639659,0.07544846992613441,-0.01651324754973782,1.0,-1.0
2022-06-06 10:42:00,145.22,122.4,0.06054188271379535,0.0763278227224764,-0.015785940008681054,1.0,-1.0
2022-06-06 10:43:00,145.19,122.85,0.060322792667786285,0.08028491030601481,-0.019962117638228527,1.0,-1.0
2022-06-06 10:44:00,145.23,122.9,0.060614912729131554,0.0807245867041857,-0.020109673975054143,1.0,-1.0
2022-06-06 10:45:00,145.31,123.49,0.06119915285182209,0.08591276820260285,-0.02471361535078076,1.0,-1.0
2022-06-06 10:46:00,145.53,123.41,0.06280581318922063,0.08520928596552935,-0.02240347277630872,1.0,-1.0
2022-06-06 10:47:00,145.25,123.7,0.06076097275980419,0.08775940907492097,-0.02699843631511678,1.0,-1.0
2022-06-06 10:48:00,144.99,123.53,0.058862192361060384,0.0862645093211396,-0.02740231696007922,1.0,-1.0
2022-06-06 10:49:00,145.3,123.92,0.061126122836485886,0.089693985226873,-0.02856786239038711,1.0,-1.0
2022-06-06 10:50:00,145.0,123.92,0.05893522237639659,0.089693985226873,-0.030758762850476407,1.0,-1.0
2022-06-06 10:51:00,144.8,124.2,0.05747462206967069,0.09215617305663026,-0.034681550986959575,1.0,-1.0
2022-06-06 10:52:00,145.58,124.32,0.06317096326590232,0.09321139641224052,-0.030040433146338197,1.0,-1.0
2022-06-06 10:53:00,145.44,124.86,0.06214854305119388,0.09795990151248679,-0.03581135846129291,1.0,-1.0
2022-06-06 10:54:00,145.98,125.3,0.06609216387935435,0.10182905381639107,-0.03573688993703672,1.0,-1.0
2022-06-06 10:55:00,145.36,125.21,0.06156430292850357,0.10103763629968343,-0.039473333371179864,1.0,-1.0
2022-06-06 10:56:00,145.31,125.0,0.06119915285182209,0.09919099542736554,-0.037991842575543444,1.0,-1.0
2022-06-06 10:57:00,145.44,124.86,0.06214854305119388,0.09795990151248679,-0.03581135846129291,1.0,-1.0
2022-06-06 10:58:00,145.39,124.74,0.06178339297451241,0.09690467815687653,-0.035121285182364126,1.0,-1.0
2022-06-06 10:59:00,145.23,124.79,0.060614912729131554,0.09734435455504764,-0.03672944182591609,1.0,-1.0
2022-06-06 11:00:00,145.03,124.75,0.05915431242240565,0.09699261343651067,-0.037838301014105014,1.0,-1.0
2022-06-06 11:01:00,145.01,124.68,0.059008252391732796,0.09637706647907152,-0.03736881408733872,1.0,-1.0
2022-06-06 11:02:00,145.07,124.34,0.0594464324837507,0.09338726697150901,-0.03394083448775831,1.0,-1.0
2022-06-06 11:03:00,144.9,123.9,0.05820492222303364,0.08951811466760473,-0.03131319244457109,1.0,-1.0
2022-06-06 11:04:00,144.83,123.98,0.05769371211567953,0.09022159690467824,-0.03252788478899871,1.0,-1.0
2022-06-06 11:05:00,144.79,123.9,0.05740159205433426,0.08951811466760473,-0.03211652261327047,1.0,-1.0
2022-06-06 11:06:00,144.71,124.01,0.056817351931643945,0.09048540274358086,-0.03366805081193691,1.0,-1.0
2022-06-06 11:07:00,145.01,124.38,0.059008252391732796,0.09373900809004576,-0.034730755698312965,1.0,-1.0
